Time Energy  Energy_in_atmosphere  Sigma  Initial_temperature  Density_of_water  Depth_of_mixed_layer  Specific_heat_of_water  Heat_capacity  Temperature  Seconds_per_year  Stronger_sun?  Solar_constant  Albedo_feedback?  Albedo_function  Albedo  Solar  Atmospheric_absorption  Solar_to_earth  H2O_feedback?  E_0  T_1  T_0  Emissivity  Initial_temperature_atmosphere  Mass_atmosphere  Specific_heat_atmosphere  Heat_capacity_atmosphere  T_atmosphere  IR_atmosphere  Solar_to_atmosphere  IR_down  IR  IR_to_space  T_Celsius  T_Celsius_atmosphere  IR_norm  Solar_to_earth_norm  IR_down_norm  
Years Stock  Stock  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Flow  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Converter  Flow  Flow  Flow  Flow  Converter  Converter  Converter  Converter  Converter  
0   25   0.01
0.26  58127232379.263  2454412356.0807  5.6696e-008  273.15  1000  50  4218  210900000  275.61513693344  31536000  0  1367  0  0.32776972613312  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.74094552837  4809526462.4747  746694699.6096  4809526462.4747  10317424250.376  6291655408.3139  2.4651369334411  -36.409054471634  327.16337678767  213.0978024  152.50908366548
0.27  58139300139.113  2454104218.7446  5.6696e-008  273.15  1000  50  4218  210900000  275.67235722671  31536000  0  1367  0  0.32765528554658  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.71122406607  4807111683.8696  746694699.6096  4807111683.8696  10325994895.975  6290471828.6612  2.5223572267089  -36.438775933926  327.4351501768  213.0978024  152.43251153823
0.28  58151262920.808  2453908421.796  5.6696e-008  273.15  1000  50  4218  210900000  275.72907975727  31536000  0  1367  0  0.32754184048546  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.69233842339  4805577755.2652  746694699.6096  4805577755.2652  10334496254.151  6290159145.6628  2.5790797572685  -36.457661576605  327.70472647613  213.0978024  152.38387098126
0.29  58163129514.289  2453808141.8599  5.6696e-008  273.15  1000  50  4218  210900000  275.78534620336  31536000  0  1367  0  0.32742930759327  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.68266589757  4804792276.0886  746694699.6096  4804792276.0886  10342934441.254  6290585837.3781  2.6353462033628  -36.467334102433  327.97229963388  213.0978024  152.35896359997
0.3  58174907431.099  2453789047.6574  5.6696e-008  273.15  1000  50  4218  210900000  275.8411921816  31536000  0  1367  0  0.3273176156368  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.68082416159  4804642724.6968  746694699.6096  4804642724.6968  10351314680.031  6291640132.4273  2.691192181599  -36.469175838414  328.23803526227  213.0978024  152.35422135644
0.31  58186603095.682  2453838926.8425  5.6696e-008  273.15  1000  50  4218  210900000  275.89664815401  31536000  0  1367  0  0.32720670369197  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.68563527061  4805033400.4502  746694699.6096  4805033400.4502  10359641432.839  6293226971.2018  2.7466481540145  -36.464364729386  328.50207486172  213.0978024  152.36660960332
0.32  58198222007.409  2453947369.9781  5.6696e-008  273.15  1000  50  4218  210900000  275.95174019635  31536000  0  1367  0  0.32709651960731  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.69609517985  4805882857.0724  746694699.6096  4805882857.0724  10367918514.569  6295265455.4458  2.8017401963465  -36.453904820153  328.7645394016  213.0978024  152.39354569611
0.33  58209768878.002  2454105502.5434  5.6696e-008  273.15  1000  50  4218  210900000  276.00649064961  31536000  0  1367  0  0.32698701870078  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.7113478952  4807121742.7234  746694699.6096  4807121742.7234  10376149188.485  6297686702.0968  2.8564906496085  -36.438652104802  329.02553235937  213.0978024  152.43283050239
0.34  58221247748.203  2454305757.4121  5.6696e-008  273.15  1000  50  4218  210900000  276.06091867332  31536000  0  1367  0  0.32687816265336  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.73066352765  4808690978.2218  746694699.6096  4808690978.2218  10384336247.67  6300432033.2084  2.9109186733182  -36.419336472351  329.2851423031  213.0978024  152.48259063362
0.35  58232662086.935  2454541681.5036  5.6696e-008  273.15  1000  50  4218  210900000  276.11504071567  31536000  0  1367  0  0.32676991856866  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.75341964374  4810540217.4851  746694699.6096  4810540217.4851  10392482084.291  6303451446.3397  2.9650407156722  -36.396580356258  329.54344508787  213.0978024  152.54122962598
0.36  58244014875.647  2454807771.341  5.6696e-008  273.15  1000  50  4218  210900000  276.16887091345  31536000  0  1367  0  0.32666225817309  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.77908540424  4812626544.2911  746694699.6096  4812626544.2911  10400588748.553  6306702319.787  3.0188709134534  -36.370914595761  329.8005057253  213.0978024  152.60738661501
0.37  58255308680.094  2455099333.0969  5.6696e-008  273.15  1000  50  4218  210900000  276.22242143241  31536000  0  1367  0  0.32655515713519  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.80720806489  4814913367.5103  746694699.6096  4814913367.5103  10408657998.923  6310148315.0295  3.0724214324052  -36.342791935113  330.05637997598  213.0978024  152.6799013036
0.38  58266545711.471  2455412363.4149  5.6696e-008  273.15  1000  50  4218  210900000  276.27570275709  31536000  0  1367  0  0.32644859448581  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.83740148095  4817369483.4414  746694699.6096  4817369483.4414  10416691344.919  6313758445.2131  3.1257027570945  -36.312598519055  330.31111570648  213.0978024  152.75778422886
0.39  58277727878.498  2455743447.8716  5.6696e-008  273.15  1000  50  4218  210900000  276.32872393788  31536000  0  1367  0  0.32634255212424  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.86933631339  4819968279.1526  746694699.6096  4819968279.1526  10424690083.607  6317506283.733  3.1787239378778  -36.280663686612  330.56475404638  213.0978024  152.84019150027
0.4  58288856831.815  2456089674.4369  5.6696e-008  273.15  1000  50  4218  210900000  276.3814928014  31536000  0  1367  0  0.3262370143972  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.90273168163  4822687055.0319  746694699.6096  4822687055.0319  10432655330.711  6321369291.2546  3.2314928013976  -36.247268318374  330.81733037517  213.0978024  152.92640331786
0.41  58299934001.828  2456448559.6911  5.6696e-008  273.15  1000  50  4218  210900000  276.43401613005  31536000  0  1367  0  0.3261319677399  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.93734804681  4825506448.2831  746694699.6096  4825506448.2831  10440588047.177  6325328243.0242  3.2840161300525  -36.212651953193  331.06887516416  213.0978024  153.01580569137
0.42  58310960630.995  2456817985.9036  5.6696e-008  273.15  1000  50  4218  210900000  276.48629981505  31536000  0  1367  0  0.32602740036989  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  236.97298114269  4828409942.0245  746694699.6096  4828409942.0245  10448489061.824  6329366741.2227  3.3362998150526  -36.177018857306  331.31941469507  213.0978024  153.10787487394
0.43  58321937801.353  2457196147.3617  5.6696e-008  273.15  1000  50  4218  210900000  276.53834898697  31536000  0  1367  0  0.32592330202605  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.00945679885  4831383447.0623  746694699.6096  4831383447.0623  10456359090.689  6333470799.517  3.3883489869748  -36.140543201151  331.56897167329  213.0978024  153.20216410015
0.44  58332866458.014  2457581504.5841  5.6696e-008  273.15  1000  50  4218  210900000  276.59016812714  31536000  0  1367  0  0.32581966374571  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.04662652421  4834414945.4288  746694699.6096  4834414945.4288  10464198753.539  6337628488.971  3.440168127143  -36.103373475794  331.81756575149  213.0978024  153.29829228275
0.45  58343747429.205  2457972745.2532  5.6696e-008  273.15  1000  50  4218  210900000  276.64176116266  31536000  0  1367  0  0.32571647767468  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.08436373887  4837494186.4575  746694699.6096  4837494186.4575  10472008587.967  6341829636.1447  3.4917611626618  -36.065636261132  332.06521397663  213.0978024  153.39593437524
0.46  58354581443.37  2458368750.8801  5.6696e-008  273.15  1000  50  4218  210900000  276.69313154751  31536000  0  1367  0  0.32561373690498  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.12256055869  4840612427.5762  746694699.6096  4840612427.5762  10479789061.429  6346065565.6177  3.5431315475092  -36.027439441312  332.31193117166  213.0978024  153.49481315247
0.47  58365369143.764  2458768568.3561  5.6696e-008  273.15  1000  50  4218  210900000  276.74428233174  31536000  0  1367  0  0.32551143533652  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.16112505136  4843762213.1903  746694699.6096  4843762213.1903  10487540581.523  6350328880.3479  3.5942823317386  -35.988874948645  332.5577302614  213.0978024  153.59469219908
0.48  58376111100.911  2459171385.6766  5.6696e-008  273.15  1000  50  4218  210900000  276.79521622053  31536000  0  1367  0  0.32540956755893  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.19997889476  4846937186.0219  746694699.6096  4846937186.0219  10495263504.766  6354613274.272  3.6452162205348  -35.950021105236  332.80262255092  213.0978024  153.69536992713
0.49  58386807823.231  2459576511.2226  5.6696e-008  273.15  1000  50  4218  210900000  276.84593562461  31536000  0  1367  0  0.32530812875077  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.23905537862  4850131926.1201  746694699.6096  4850131926.1201  10502958144.086  6358913372.3925  3.695935624614  -35.910944621381  333.04661796315  213.0978024  153.79667447108
0.5  58397459766.112  2459983356.0789  5.6696e-008  273.15  1000  50  4218  210900000  276.89644270324  31536000  0  1367  0  0.32520711459353  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.27829769898  4853341813.4685  746694699.6096  4853341813.4685  10510624775.227  6363224594.3041  3.7464427032351  -35.871702301024  333.28972524185  213.0978024  153.89845933119
0.51  58408067339.651  2460391418.9452  5.6696e-008  273.15  1000  50  4218  210900000  276.94673940091  31536000  0  1367  0  0.32510652119819  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.31765750279  4856562910.7211  746694699.6096  4856562910.7211  10518263642.211  6367543037.7156  3.7967394009058  -35.832342497209  333.53195212489  213.0978024  154.00059965503
0.52  58418630915.259  2460800273.2588  5.6696e-008  273.15  1000  50  4218  210900000  276.99682747871  31536000  0  1367  0  0.32500634504259  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.35709364584  4859791863.1153  746694699.6096  4859791863.1153  10525874962.003  6371865379.0318  3.8468274787072  -35.792906354162  333.77330549222  213.0978024  154.10298906378
0.53  58429150831.302  2461209556.2052  5.6696e-008  273.15  1000  50  4218  210900000  277.04670854102  31536000  0  1367  0  0.32491125377205  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.39657113278  4863025813.0395  746694699.6096  4863025813.0395  10533458928.498  6376188788.4951  3.8967085410238  -35.753428867221  334.01379149221  213.0978024  154.20553694316
0.54  58439627397.907  2461618959.3418  5.6696e-008  273.15  1000  50  4218  210900000  277.09638405835  31536000  0  1367  0  0.32481687028913  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.43606021268  4866262327.1129  746694699.6096  4866262327.1129  10541015715.923  6380510857.7524  3.9463840583537  -35.713939787319  334.2534156495  213.0978024  154.30816613118
0.55  58450060901.07  2462028220.5955  5.6696e-008  273.15  1000  50  4218  210900000  277.14585538677  31536000  0  1367  0  0.32472287476514  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.47553560725  4869499333.9417  746694699.6096  4869499333.9417  10548545481.735  6384829538.0294  3.9958553867708  -35.674464392755  334.49218295711  213.0978024  154.41081094437
0.56  58460451606.157  2462437117.4366  5.6696e-008  273.15  1000  50  4218  210900000  277.19512378453  31536000  0  1367  0  0.32462926480939  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.5149758523  4872735070.9915  746694699.6096  4872735070.9915  10556048369.109  6389143087.3591  4.0451237845302  -35.635024147701  334.730097955  213.0978024  154.51341549313
0.57  58470799760.893  2462845461.0534  5.6696e-008  273.15  1000  50  4218  210900000  277.24419042624  31536000  0  1367  0  0.32453603819015  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.55436273596  4875968039.2417  746694699.6096  4875968039.2417  10563524509.045  6393450025.5395  4.0941904262359  -35.595637264038  334.96716479722  213.0978024  154.61593224384
0.58  58481105597.908  2463253091.3829  5.6696e-008  273.15  1000  50  4218  210900000  277.29305641493  31536000  0  1367  0  0.32444319281164  0.307168  7466946996.096  0.1  6720252296.4864  0  0.75  5423  273.15  0.856347  273.15  10326.19775739  1004  10367502.54842  237.59368081933  4879196964.483  746694699.6096  4879196964.483  10570974022.181  6397749095.6913  4.1430564149267  -35.556319180665  335.20338730913  213.0978024  154.71832079157
